,company,count,time
9,intel,132,17-04-24T11:42:00Z
9,intel,66,17-04-24T11:43:00Z
16,intel,72,17-04-24T11:44:00Z
11,intel,68,17-04-24T11:45:00Z
10,intel,87,17-04-24T11:46:00Z
14,intel,93,17-04-24T11:48:00Z
11,intel,83,17-04-24T11:49:00Z
16,intel,76,17-04-24T11:50:00Z
17,intel,77,17-04-24T11:51:00Z
15,intel,43,17-04-24T11:52:00Z
10,intel,128,17-04-24T11:59:00Z
11,intel,66,17-04-24T12:00:00Z
18,intel,72,17-04-24T12:01:00Z
12,intel,78,17-04-24T12:02:00Z
15,intel,80,17-04-24T12:03:00Z
6,intel,63,17-04-24T12:04:00Z
11,intel,57,17-04-24T12:05:00Z
7,intel,65,17-04-24T12:06:00Z
13,intel,67,17-04-24T12:07:00Z
17,intel,102,17-04-24T12:08:00Z
12,intel,83,17-04-24T12:09:00Z
16,intel,82,17-04-24T12:10:00Z
16,intel,64,17-04-24T12:11:00Z
11,intel,81,17-04-24T12:12:00Z
13,intel,75,17-04-24T12:13:00Z
12,intel,69,17-04-24T12:14:00Z
12,intel,76,17-04-24T12:15:00Z
10,intel,83,17-04-24T12:16:00Z
6,intel,86,17-04-24T12:17:00Z
8,intel,96,17-04-24T12:18:00Z
15,intel,73,17-04-24T12:19:00Z
10,intel,77,17-04-24T12:20:00Z
8,intel,78,17-04-24T12:21:00Z
11,intel,66,17-04-24T12:22:00Z
14,intel,85,17-04-24T12:23:00Z
12,intel,67,17-04-24T12:24:00Z
14,intel,85,17-04-24T12:25:00Z
17,intel,62,17-04-24T12:26:00Z
11,intel,78,17-04-24T12:27:00Z
17,intel,59,17-04-24T12:28:00Z
7,intel,73,17-04-24T12:29:00Z
11,intel,72,17-04-24T12:30:00Z
9,intel,95,17-04-24T12:31:00Z
13,intel,77,17-04-24T12:32:00Z
7,intel,71,17-04-24T12:33:00Z
15,intel,54,17-04-24T12:34:00Z
12,intel,92,17-04-24T12:35:00Z
14,intel,75,17-04-24T12:36:00Z
14,intel,79,17-04-24T12:37:00Z
11,intel,62,17-04-24T12:38:00Z
13,intel,68,17-04-24T12:39:00Z
15,intel,67,17-04-24T12:40:00Z
12,intel,72,17-04-24T12:41:00Z
8,intel,81,17-04-24T12:42:00Z
7,intel,77,17-04-24T12:43:00Z
10,intel,83,17-04-24T12:44:00Z
14,intel,71,17-04-24T12:45:00Z
16,intel,75,17-04-24T12:46:00Z
11,intel,84,17-04-24T12:47:00Z
16,intel,64,17-04-24T12:48:00Z
11,intel,72,17-04-24T12:49:00Z
17,intel,57,17-04-24T12:50:00Z
8,intel,53,17-04-24T12:51:00Z
16,intel,57,17-04-24T12:52:00Z
15,intel,66,17-04-24T12:53:00Z
7,intel,59,17-04-24T12:54:00Z
9,intel,58,17-04-24T12:55:00Z
8,intel,54,17-04-24T12:56:00Z
10,intel,60,17-04-24T12:57:00Z
13,intel,56,17-04-24T12:58:00Z
6,intel,65,17-04-24T12:59:00Z
15,intel,89,17-04-24T13:00:00Z
15,intel,88,17-04-24T13:01:00Z
12,intel,87,17-04-24T13:02:00Z
18,intel,91,17-04-24T13:03:00Z
14,intel,68,17-04-24T13:04:00Z
8,intel,126,17-04-24T13:05:00Z
19,intel,108,17-04-24T13:06:00Z
16,intel,97,17-04-24T13:07:00Z
13,intel,112,17-04-24T13:08:00Z
16,intel,102,17-04-24T13:09:00Z
15,intel,75,17-04-24T13:10:00Z
11,intel,99,17-04-24T13:11:00Z
6,intel,81,17-04-24T13:12:00Z
8,intel,84,17-04-24T13:13:00Z
11,intel,80,17-04-24T13:14:00Z
13,intel,79,17-04-24T13:15:00Z
8,intel,63,17-04-24T13:16:00Z
7,intel,70,17-04-24T13:17:00Z
13,intel,96,17-04-24T13:18:00Z
17,intel,72,17-04-24T13:19:00Z
6,intel,77,17-04-24T13:20:00Z
6,intel,61,17-04-24T13:21:00Z
14,intel,57,17-04-24T13:22:00Z
19,intel,93,17-04-24T13:23:00Z
15,intel,72,17-04-24T13:24:00Z
7,intel,84,17-04-24T13:25:00Z
10,intel,100,17-04-24T13:26:00Z
6,intel,92,17-04-24T13:27:00Z
14,intel,97,17-04-24T13:28:00Z
5,intel,89,17-04-24T13:29:00Z
14,intel,103,17-04-24T13:30:00Z
15,intel,74,17-04-24T13:31:00Z
6,intel,100,17-04-24T13:32:00Z
16,intel,96,17-04-24T13:33:00Z
11,intel,87,17-04-24T13:34:00Z
13,intel,105,17-04-24T13:35:00Z
14,intel,64,17-04-24T13:36:00Z
16,intel,126,17-04-24T13:37:00Z
18,intel,97,17-04-24T13:38:00Z
13,intel,71,17-04-24T13:39:00Z
10,intel,91,17-04-24T13:40:00Z
15,intel,106,17-04-24T13:41:00Z
21,intel,73,17-04-24T13:42:00Z
14,intel,77,17-04-24T13:43:00Z
14,intel,78,17-04-24T13:44:00Z
7,intel,74,17-04-24T13:45:00Z
9,intel,84,17-04-24T13:46:00Z
11,intel,72,17-04-24T13:47:00Z
12,intel,68,17-04-24T13:48:00Z
14,intel,97,17-04-24T13:49:00Z
9,intel,66,17-04-24T13:50:00Z
8,intel,78,17-04-24T13:51:00Z
10,intel,91,17-04-24T13:52:00Z
16,intel,99,17-04-24T13:53:00Z
14,intel,78,17-04-24T13:54:00Z
15,intel,79,17-04-24T13:55:00Z
9,intel,72,17-04-24T13:56:00Z
13,intel,85,17-04-24T13:57:00Z
7,intel,89,17-04-24T13:58:00Z
6,intel,85,17-04-24T13:59:00Z
10,intel,55,17-04-24T14:00:00Z
14,intel,71,17-04-24T14:01:00Z
12,intel,71,17-04-24T14:02:00Z
8,intel,62,17-04-24T14:03:00Z
13,intel,63,17-04-24T14:04:00Z
17,intel,74,17-04-24T14:05:00Z
7,intel,66,17-04-24T14:06:00Z
16,intel,61,17-04-24T14:07:00Z
16,intel,73,17-04-24T14:08:00Z
8,intel,74,17-04-24T14:09:00Z
6,intel,49,17-04-24T14:10:00Z
8,intel,54,17-04-24T14:11:00Z
17,intel,69,17-04-24T14:12:00Z
10,intel,56,17-04-24T14:13:00Z
15,intel,73,17-04-24T14:14:00Z
15,intel,66,17-04-24T14:15:00Z
6,intel,56,17-04-24T14:16:00Z
14,intel,57,17-04-24T14:17:00Z
16,intel,49,17-04-24T14:18:00Z
14,intel,63,17-04-24T14:19:00Z
8,intel,61,17-04-24T14:20:00Z
11,intel,46,17-04-24T14:21:00Z
16,intel,50,17-04-24T14:22:00Z
11,intel,67,17-04-24T14:23:00Z
10,intel,62,17-04-24T14:24:00Z
9,intel,50,17-04-24T14:25:00Z
16,intel,53,17-04-24T14:26:00Z
14,intel,66,17-04-24T14:27:00Z
15,intel,52,17-04-24T14:28:00Z
16,intel,50,17-04-24T14:29:00Z
11,intel,57,17-04-24T14:30:00Z
16,intel,52,17-04-24T14:31:00Z
19,intel,55,17-04-24T14:32:00Z
16,intel,72,17-04-24T14:33:00Z
19,intel,65,17-04-24T14:34:00Z
14,intel,65,17-04-24T14:35:00Z
8,intel,58,17-04-24T14:36:00Z
9,intel,139,17-04-24T14:37:00Z
16,intel,74,17-04-24T14:38:00Z
11,intel,57,17-04-24T14:39:00Z
15,intel,70,17-04-24T14:40:00Z
8,intel,71,17-04-24T14:41:00Z
8,intel,68,17-04-24T14:42:00Z
8,intel,62,17-04-24T14:43:00Z
9,intel,58,17-04-24T14:44:00Z
9,intel,49,17-04-24T14:45:00Z
6,intel,70,17-04-24T14:46:00Z
9,intel,58,17-04-24T14:47:00Z
7,intel,51,17-04-24T14:48:00Z
10,intel,74,17-04-24T14:49:00Z
14,intel,60,17-04-24T14:50:00Z
16,intel,52,17-04-24T14:51:00Z
17,intel,57,17-04-24T14:52:00Z
13,intel,40,17-04-24T14:53:00Z
10,intel,55,17-04-24T14:54:00Z
10,intel,45,17-04-24T14:55:00Z
16,intel,54,17-04-24T14:56:00Z
14,intel,49,17-04-24T14:57:00Z
5,intel,57,17-04-24T14:58:00Z
9,intel,55,17-04-24T14:59:00Z
8,intel,46,17-04-24T15:00:00Z
12,intel,46,17-04-24T15:01:00Z
10,intel,62,17-04-24T15:02:00Z
8,intel,46,17-04-24T15:03:00Z
18,intel,53,17-04-24T15:04:00Z
10,intel,48,17-04-24T15:05:00Z
16,intel,49,17-04-24T15:06:00Z
7,intel,48,17-04-24T15:07:00Z
17,intel,41,17-04-24T15:08:00Z
16,intel,54,17-04-24T15:09:00Z
10,intel,50,17-04-24T15:10:00Z
13,intel,43,17-04-24T15:11:00Z
15,intel,54,17-04-24T15:12:00Z
15,intel,56,17-04-24T15:13:00Z
15,intel,47,17-04-24T15:14:00Z
9,intel,45,17-04-24T15:15:00Z
15,intel,41,17-04-24T15:16:00Z
17,intel,37,17-04-24T15:17:00Z
7,intel,51,17-04-24T15:18:00Z
16,intel,35,17-04-24T15:19:00Z
9,intel,45,17-04-24T15:20:00Z
8,intel,69,17-04-24T15:21:00Z
13,intel,50,17-04-24T15:22:00Z
9,intel,43,17-04-24T15:23:00Z
9,intel,38,17-04-24T15:24:00Z
11,intel,48,17-04-24T15:25:00Z
8,intel,53,17-04-24T15:26:00Z
15,intel,61,17-04-24T15:27:00Z
6,intel,99,17-04-24T15:28:00Z
14,intel,88,17-04-24T15:29:00Z
8,intel,92,17-04-24T15:30:00Z
17,intel,92,17-04-24T15:31:00Z
16,intel,89,17-04-24T15:32:00Z
13,intel,79,17-04-24T15:33:00Z
7,intel,61,17-04-24T15:34:00Z
16,intel,84,17-04-24T15:35:00Z
7,intel,68,17-04-24T15:36:00Z
17,intel,68,17-04-24T15:37:00Z
7,intel,61,17-04-24T15:38:00Z
16,intel,78,17-04-24T15:39:00Z
15,intel,73,17-04-24T15:40:00Z
16,intel,81,17-04-24T15:41:00Z
8,intel,66,17-04-24T15:42:00Z
9,intel,58,17-04-24T15:43:00Z
14,intel,63,17-04-24T15:44:00Z
10,intel,60,17-04-24T15:45:00Z
16,intel,56,17-04-24T15:46:00Z
11,intel,55,17-04-24T15:47:00Z
9,intel,71,17-04-24T15:48:00Z
11,intel,63,17-04-24T15:49:00Z
9,intel,59,17-04-24T15:50:00Z
14,intel,65,17-04-24T15:51:00Z
14,intel,58,17-04-24T15:52:00Z
17,intel,58,17-04-24T15:53:00Z
12,intel,53,17-04-24T15:54:00Z
6,intel,54,17-04-24T15:55:00Z
15,intel,42,17-04-24T15:56:00Z
9,intel,56,17-04-24T15:57:00Z
13,intel,60,17-04-24T15:58:00Z
14,intel,48,17-04-24T15:59:00Z
8,intel,54,17-04-24T16:00:00Z
18,intel,43,17-04-24T16:01:00Z
12,intel,47,17-04-24T16:02:00Z
12,intel,40,17-04-24T16:03:00Z
10,intel,40,17-04-24T16:04:00Z
15,intel,57,17-04-24T16:05:00Z
10,intel,37,17-04-24T16:06:00Z
15,intel,54,17-04-24T16:07:00Z
15,intel,48,17-04-24T16:08:00Z
10,intel,41,17-04-24T16:09:00Z
9,intel,49,17-04-24T16:10:00Z
6,intel,49,17-04-24T16:11:00Z
15,intel,51,17-04-24T16:12:00Z
6,intel,39,17-04-24T16:13:00Z
15,intel,37,17-04-24T16:14:00Z
10,intel,55,17-04-24T16:15:00Z
9,intel,52,17-04-24T16:16:00Z
13,intel,57,17-04-24T16:17:00Z
11,intel,39,17-04-24T16:18:00Z
10,intel,59,17-04-24T16:19:00Z
10,intel,40,17-04-24T16:20:00Z
14,intel,40,17-04-24T16:21:00Z
14,intel,38,17-04-24T16:22:00Z
7,intel,54,17-04-24T16:23:00Z
12,intel,45,17-04-24T16:24:00Z
8,intel,48,17-04-24T16:25:00Z
17,intel,54,17-04-24T16:26:00Z
16,intel,40,17-04-24T16:27:00Z
15,intel,46,17-04-24T16:28:00Z
6,intel,37,17-04-24T16:29:00Z
15,intel,47,17-04-24T16:30:00Z
18,intel,43,17-04-24T16:31:00Z
8,intel,48,17-04-24T16:32:00Z
17,intel,45,17-04-24T16:33:00Z
16,intel,36,17-04-24T16:34:00Z
6,intel,24,17-04-24T16:35:00Z
8,intel,37,17-04-24T16:36:00Z
12,intel,36,17-04-24T16:37:00Z
7,intel,34,17-04-24T16:38:00Z
10,intel,47,17-04-24T16:39:00Z
17,intel,42,17-04-24T16:40:00Z
16,intel,55,17-04-24T16:41:00Z
17,intel,28,17-04-24T16:42:00Z
14,intel,37,17-04-24T16:43:00Z
11,intel,31,17-04-24T16:44:00Z
15,intel,37,17-04-24T16:45:00Z
17,intel,47,17-04-24T16:46:00Z
17,intel,45,17-04-24T16:47:00Z
5,intel,42,17-04-24T16:48:00Z
9,intel,31,17-04-24T16:49:00Z
14,intel,39,17-04-24T16:50:00Z
9,intel,48,17-04-24T16:51:00Z
7,intel,49,17-04-24T16:52:00Z
8,intel,36,17-04-24T16:53:00Z
4,intel,34,17-04-24T16:54:00Z
16,intel,47,17-04-24T16:55:00Z
13,intel,35,17-04-24T16:56:00Z
9,intel,28,17-04-24T16:57:00Z
15,intel,32,17-04-24T16:58:00Z
16,intel,50,17-04-24T16:59:00Z
18,intel,47,17-04-24T17:00:00Z
15,intel,53,17-04-24T17:01:00Z
6,intel,56,17-04-24T17:02:00Z
19,intel,42,17-04-24T17:03:00Z
7,intel,16,17-04-24T17:04:00Z
11,intel,28,17-04-24T18:29:00Z
12,intel,87,17-04-24T18:30:00Z
15,intel,84,17-04-24T18:31:00Z
9,intel,89,17-04-24T18:32:00Z
15,intel,76,17-04-24T18:33:00Z
6,intel,45,17-04-24T18:34:00Z
15,intel,62,17-04-24T18:35:00Z
7,intel,39,17-04-24T18:36:00Z
14,intel,43,17-04-24T18:37:00Z
13,intel,49,17-04-24T18:38:00Z
14,intel,54,17-04-24T18:39:00Z
5,intel,4,17-04-24T18:40:00Z
3,intel,13,17-04-24T18:41:00Z
12,intel,51,17-04-24T18:42:00Z
14,intel,64,17-04-24T18:43:00Z
15,intel,49,17-04-24T18:44:00Z
9,intel,51,17-04-24T18:45:00Z
17,intel,74,17-04-24T18:46:00Z
9,intel,70,17-04-24T18:47:00Z
14,intel,68,17-04-24T18:48:00Z
6,intel,64,17-04-24T18:49:00Z
15,intel,54,17-04-24T18:50:00Z
5,intel,26,17-04-24T18:51:00Z
10,intel,34,17-04-24T18:52:00Z
13,intel,49,17-04-24T18:53:00Z
3,intel,14,17-04-24T18:54:00Z
12,intel,38,17-04-24T18:55:00Z
14,intel,50,17-04-24T18:56:00Z
14,intel,50,17-04-24T18:57:00Z
5,intel,36,17-04-24T18:58:00Z
14,intel,43,17-04-24T18:59:00Z
6,intel,76,17-04-24T19:10:00Z
7,intel,38,17-04-24T19:11:00Z
10,intel,86,17-04-24T19:12:00Z
16,intel,52,17-04-24T19:13:00Z
13,intel,64,17-04-24T19:14:00Z
5,intel,60,17-04-24T19:15:00Z
15,intel,63,17-04-24T19:16:00Z
11,intel,66,17-04-24T19:17:00Z
5,intel,70,17-04-24T19:18:00Z
10,intel,47,17-04-24T19:19:00Z
12,intel,40,17-04-24T19:20:00Z
12,intel,33,17-04-24T19:22:00Z
8,intel,46,17-04-24T19:23:00Z
8,intel,32,17-04-24T19:24:00Z
7,intel,43,17-04-24T19:25:00Z
5,intel,35,17-04-24T19:26:00Z
4,intel,29,17-04-24T19:27:00Z
13,intel,42,17-04-24T19:28:00Z
9,intel,44,17-04-24T19:29:00Z
11,intel,45,17-04-24T19:30:00Z
8,intel,44,17-04-24T19:31:00Z
10,intel,51,17-04-24T19:32:00Z
10,intel,47,17-04-24T19:33:00Z
12,intel,18,17-04-24T19:34:00Z
3,intel,19,17-04-24T19:36:00Z
13,intel,36,17-04-24T19:37:00Z
14,intel,46,17-04-24T19:38:00Z
8,intel,32,17-04-24T19:39:00Z
6,intel,33,17-04-24T19:40:00Z
5,intel,35,17-04-24T19:41:00Z
5,intel,40,17-04-24T19:42:00Z
14,intel,45,17-04-24T19:43:00Z
13,intel,45,17-04-24T19:44:00Z
10,intel,26,17-04-24T19:45:00Z
9,intel,57,17-04-24T19:46:00Z
12,intel,34,17-04-24T19:47:00Z
13,intel,41,17-04-24T19:48:00Z
12,intel,44,17-04-24T19:49:00Z
7,intel,42,17-04-24T19:50:00Z
12,intel,35,17-04-24T19:51:00Z
9,intel,34,17-04-24T19:52:00Z
